WRMD_ID,Accession_no,Admission_date,Species,Org,Location,Lat,Long,Disp,Disp_date,Age,Clinical presentation/syndrome category,Reasons for admission,Condition,Diagnosis,Notes
660626,17-3859,11/1/2017 20:08,Bryant's Fox Squirrel or Delmarva Fox Squirrel or Eastern Fox Squirrel or Fox Squirrel,California Wildlife Center,380 Eaton Dr Pasadena CA,34.152945,-118.088663,Pending,,Juvenile,"Neurologic disease, ocular disease","Found on sidewalk, walking in circles","**cns**: R head tilt, moves in half circles // ",Neuro: Head trauma; uveitis OU,
660626,17-3854,11/1/2017 11:07,Bryant's Fox Squirrel or Delmarva Fox Squirrel or Eastern Fox Squirrel or Fox Squirrel,California Wildlife Center,Same Chatsworth CA,34.219018,-118.589756,Pending,,Juvenile,Neurologic disease,Could not move; possible rear leg break,"**cns**: Falls to right, only able to go in circles (to R) // ",Neuro: R vestibular dz,
749624,17-3847,10/31/2017 14:14,Bryant's Fox Squirrel or Delmarva Fox Squirrel or Eastern Fox Squirrel or Fox Squirrel,California Wildlife Center,brand new school production company 1100 South La Brea Ave Los Angeles CA,34.055207,-118.343824,Pending,,Juvenile,Neurologic disease,fell from tree. ,**cns**: Good strength all limbs but unable to stay upright when ambulating.  Falls L // ,Neuro,
749624,17-3845,10/31/2017 10:23,Bryant's Fox Squirrel or Delmarva Fox Squirrel or Eastern Fox Squirrel or Fox Squirrel,California Wildlife Center,Pearl Street Santa Monica CA,34.017919,-118.465241,Euthanized in 24hr,11/1/2017,Juvenile,"Neurologic disease, ocular disease","Left leg dragging
","**head**: eyes cloudy // **cns**: dragging back side, HL paresis // **hindlimb**: dragging HL // ","Obtunded, hypothermic, conjunctivitis OS",
806340,17-3836,10/30/2017 12:54,Bryant's Fox Squirrel or Delmarva Fox Squirrel or Eastern Fox Squirrel or Fox Squirrel,California Wildlife Center,"unknown, not on paperwork Sherman Oaks CA",,,Pending,,Juvenile,Neurologic disease,Unable to walk right,"**cns**: Uses HL to hop, not using FL well // ",Neuro,
805795,17-3827,10/28/2017 18:20,Bryant's Fox Squirrel or Delmarva Fox Squirrel or Eastern Fox Squirrel or Fox Squirrel,California Wildlife Center,1351 Pine St Santa Monica CA,34.011962,-118.47209,Pending,,Juvenile,Neurologic disease,Fell out of tree 5 times. Limping.,**integument**: fleas // **hindlimb**: hind L limb drags during mobility test // ,R Vestibular dz,
806385,17-5343,10/30/2017 14:51,Bobcat or Bay Lynx or Bobcat texensis,Wildlife Center of Silicon Valley,Wilder Ranch State Park Santa Cruz CA,36.960817,-122.083366,Died in 24hr,10/30/2017,Juvenile,"Skin disease, nutritional disease","mange, emaciated","**head**: pale mm, teeth in good condition // **cns**: non-responsive/agonal at intake, groaning // **integument**: mange covering most of body // **body**: emaciated // ",,
818104,17-5341,10/29/2017 14:47,Bobcat or Bay Lynx or Bobcat texensis,Wildlife Center of Silicon Valley,Elkhorn Slough Moss Landing CA,36.798171,-121.786407,Pending,,Juvenile,Skin disease,mange,"**head**: mangey crust around both eyes, did not examine inside of mouth, mange in ears // **cns**: nsf, normal mentation- hissing, growling and batting with paw while is crate // **cardiopulmonary**: nsf, normal respiration, no wet breathing or congestion, no discharge from nose // **gastrointestinal**: nsf, well-formed feces passed // **musculoskeletal**: nsf, did not palpate // **integument**: mange all over body // **body**: 3/9 BCS // **forelimb**: nsf, did not palpate but patient has normal ambulation // **hindlimb**: nsf, did not palpate but patient has normal ambulation // ",,
779904,17-2676,9/6/2017 14:27,Rock Pigeon ,WildCare,109 Bartlett St at 22nd San Francisco CA,37.755027,-122.419505,Pending,,Juvenile,Neurologic disease,"listless, standing in one spot, can't fly","**cns**: unable to hold neck up fully (usually droops from midway), suspect neck fx and not neurological but be wary in case in fact neuro  // **gastrointestinal**: crop empty  // **musculoskeletal**: possible neck fracture, head droops and posture seems more consistent with fracture than neuro issues, beak touches floor but occasionally bird will raise head but never fully erect // **integument**: feathers soiled/greasy - will need bath when stable  // **forelimb**: held evenly at rest // **hindlimb**: standing  // **comments**: needs rads // ","+/- neck fracture, sarco? pmv?",
704978,17-2651,9/5/2017 8:50,Rock Pigeon ,WildCare,Steiner St at Alamo Square Park San Francisco CA,37.776369,-122.434819,Euthanized in 24hr,9/5/2017,Adult,"Neurologic disease, physical injury","In road not flying, easy to catch","**cns**: Falling to left // **forelimb**: R wing: Significant bruising over R radius/ulna; no palpable fractures // **comments**: Flat flies, looks good overall, no sign of trauma. When stressed head goes back and bird circles. Looks like sarco or PMV.  // ",Sarco or PMV,
790138,17-4716,9/2/2017 11:41,Rock Pigeon ,Wildlife Center of Silicon Valley,286 William Manly Street Unit 2 San Jose CA,37.283794,-121.852387,Euthanized in 24hr,9/2/2017,Juvenile,Neurologic disease,can't fly,"**cns**: ataxic, leaning forward onto chest // **gastrointestinal**: bile-stained mutes passed // ",,
669076,17-4552,9/2/2017 10:28,Northern Band-tailed Pigeon,Lindsay Wildlife,8058 Shepherd Canyon Oakland CA,37.835662,-122.185566,Euthanized in 24hr,9/2/2017,Adult,Neurologic disease,"In the pond, but still trying to get out","**head**: felt small mass in mandible // **cns**: very neuro, shaking head consistently, head rolling back onto upper dorsum // **hindlimb**: legs stiff and cold- bird unable to utilize // ",,
777858,17-11083,9/3/2017 16:39,Mourning Dove,Project Wildlife ,3585 Fowler Canyon Jamul CA,32.738927,-116.8881,Pending,,,Neurologic disease,Going in circles,,,
810613,17-3381,9/2/2017 11:09,Mourning Dove,California Wildlife Center,5415 Newcatsle ave apt #47 Encino CA,34.169182,-118.524377,Euthanized in 24hr,9/3/2017,Juvenile,"Neurologic disease, physical injury",found in box in complex,"**head**: neck angled towards R // **integument**: fecal contaminant on tail feathers, body feathers, and L wing feathers // **body**: adhered keel // **forelimb**: scabbed bumper wounds on R carpus and phalanges, and on L carpus, phalanges, and elbow // **hindlimb**: not standing // ","Neuro, L elbow arthritis, keel lesion",
669076,17-4553,9/2/2017 10:57,Mourning Dove,Lindsay Wildlife,395 Nob hill Walnut Creek CA,37.89609,-122.040758,Euthanized in 24hr,9/2/2017,Juvenile,Neurologic disease,"Found on the ground moving in circles, wing was splayed out","**cns**: seizuring, barrel-rolling on back. Ended exam here // ",,
785031,17-4761,9/3/2017 14:17,Mourning Dove or American Mourning Dove,Wildlife Center of Silicon Valley,1510 Darlene Avenue San Jose CA,37.282382,-121.897405,Euthanized in 24hr,9/3/2017,Adult,Skin disease,"can't fly, drooping wing","**head**: Multiple pea-size avian pox lesions, both sides of face around eyes // ",,
780248,17-11218,9/7/2017 14:38,Mourning Dove or American Mourning Dove,Project Wildlife ,930 Tiger Tail Vista CA,33.200207,-117.227684,Euthanized in 24hr,9/7/2017,Juvenile,Skin disease,unknown,,Severe pox. Advanced facial lesions,
777562,17-3385,9/2/2017 16:00,Mourning Dove or American Mourning Dove,California Wildlife Center,6131 Tampa Ave Tarzana CA,34.181968,-118.553844,Euthanized in 24hr,9/2/2017,Juvenile,Skin disease,"found on floor, could not fly up",**head**: Pox OS and on maxilla // **integument**: Missing R tail feathers // **body**: Missing mult body feathers // **forelimb**: Missing all R flight feathers // ,,
778834,17-1893,9/4/2017 16:29,Rock Dove or Common Pigeon or Rock Pigeon or Fan-Tail Pigeon or Fantail Pigeon,Pacific Wildlife Care,Avila Beach Paddle Boards Avila Beach CA,35.172383,-120.75571,Pending,,Adult,"Gastrointestinal disease, petrochemical exposure",can't fly,**integument**: Black grease on top of head- oiled! lice present // **comments**: crop swab + trichomonas // ,errant racing pigeon with trich and greasy head,
695904,17-1918,9/7/2017 10:46,Rock Dove or Common Pigeon or Rock Pigeon or Fan-Tail Pigeon or Fantail Pigeon,SPCA for Monterey County,1892 Gamay Way Salinas CA,36.71466,-121.642415,Euthanized in 24hr,9/7/2017,Fledgling,Gastrointestinal disease,"Found on ground, not flying away","**gastrointestinal**: Feces around vent // **integument**: Pin feathers coming in around cere, under wings, and on abdomen // **body**: Feces on chest and abdomen, looks like bird has been grounded for a while // **hindlimb**: Feces on legs and feet // **comments**: Trich positive // ",Trich positive,
681721,17-1920,9/7/2017 16:32,Rock Dove or Common Pigeon or Rock Pigeon or Fan-Tail Pigeon or Fantail Pigeon,SPCA for Monterey County,1892 Gamay Way Salinas CA,36.71466,-121.642415,Euthanized in 24hr,9/7/2017,Juvenile,Gastrointestinal disease,Found on ground,**comments**: Trich positive // ,Trich positive,
695552,17-1910,9/6/2017 12:17,Eurasian Collared-dove or Collared Dove,SPCA for Monterey County,27 Lancashire Drive Salinas CA,36.711041,-121.634601,Euthanized in 24hr,9/6/2017,Adult,"Gastrointestinal disease, physical injury","Found on ground, unable to fly","**integument**: Missing feathers on body, abdomen, tail, and head // **body**: Abrasions on back near right hip // **comments**: Trich positive // ","Trich positive, predator caught",
680979,17-1903,9/6/2017 13:09,Eurasian Collared-dove or Collared Dove,Pacific Wildlife Care,5398 Portola Road Atascadero CA,35.485358,-120.685164,Pending,,Fledgling,"Gastrointestinal disease, physical injury","Didn't move all day, on sidewalk of back yard","**forelimb**: R radius fx proximal to elbow, partially calcified // **comments**: crop swab + trich // ",R radius fx proximal to elbow,
778794,17-4611,9/4/2017 16:49,Mourning Dove or American Mourning Dove,Lindsay Wildlife,800 Duxbury Ct. Walnut Creek CA,37.923615,-122.08054,Euthanized in 24hr,9/4/2017,Juvenile,Gastrointestinal disease,Appeared to be unable to fly. Was hopping around.,"**head**: large palpable trich lesion along neck, visible in mouth // **cns**: lying in lateral recumbency, minimally responsive // ",,
775434,17-4641,9/7/2017 9:26,Mourning Dove or American Mourning Dove,Lindsay Wildlife,514 Cocunut Place Brentwood CA,37.920266,-121.700931,Euthanized in 24hr,9/7/2017,Nestling,Gastrointestinal disease,"down on ground, ","**forelimb**: Standing/walking on R wing. Unable to palpate crepitus. Very lax R shoulder. Ended exam here and on basis of very trich positive  // **comments**: Bird was very briefly looked at this morning then did not get a full exam until about 5pm. Trich swab- VERY trich positive, 20-30 per field of view on slide.  // ",,
771983,17-4546,9/2/2017 9:18,Mourning Dove or American Mourning Dove,Lindsay Wildlife,2526 Harlow Lane San Ramon CA,37.753812,-121.896691,Euthanized in 24hr,9/2/2017,Nestling,"Gastrointestinal disease, physical injury",bird on the ground and couldn't fly and a leg is out at an angle,"**head**: large trich lesion palpated in mandible // **hindlimb**: severe spay leg, hips feel displaced. ended exam here // ",,
775434,17-4642,9/7/2017 9:34,White-tailed Kite,Lindsay Wildlife,Hillcrest Park near Avon Avenue (canals) Concord CA,,,Euthanized in 24hr,9/7/2017,Fledgling,"Gastrointestinal disease, neurologic disease, physical injury",kite was found near disc golf course flailing around. not sure if struck by disc. rescuer took kite home and kept him in a box overnight. ," **cns**: falls to R, stands on R wing- when falling over, shivers excessively. // **forelimb**: R shoulder lax but no crepitus felt.  // **comments**: Euthanized via injection due to trich pos, and head trauma case.  // ",,
773935,17-1843,8/28/2017 12:14,Eurasian Collared-dove,Pacific Wildlife Care,Just around corner Grover Beach CA,,,Euthanized in 24hr,8/28/2017,Adult,"neurologic disease, nutritional disease",Cat caught,**cns**: severe torticollis // **comments**: poor prognosis given body condition/severity of torticollis // ,"emaciated, torticollis",
677468,17-1837,8/27/2017 10:22,Eurasian Collared-dove,Pacific Wildlife Care,1346 4th st. Los Osos CA,35.327259,-120.83845,Euthanized in 24hr,8/27/2017,Juvenile,"neurologic disease, nutritional disease",caught by cat,"**head**: white plaques around glottis, swab NSF // **cns**: severe torticollis // **integument**: lice // **comments**: poor prognosis given degree of debilitation and severity of torticollis. Second emaciated, neuro ECDO from Los Osos this week. Found within 1 block of 17-1814. // ","emaciated, neurological problem, caught by cat",
673344,17-1858,8/30/2017 13:26,Rock Pigeon,Pacific Wildlife Care,Atascadero Lake near gazebo Atascadero CA,,,Died in 24hr,8/30/2017,Adult,Ocular disease,,**head**: Lacerations posterior of both eyes; L eye pupil is translucent and has no PLR // ,Blind,
722744,17-806,8/31/2017 12:47,Rock Pigeon,Bird Ally X,Mcree Nissan Eureka CA,40.800706,-124.16426,Pending,,Juvenile,neurologic disease,"Covered in gum, approaching people, acting strange",**cns**: head tilt/ shaky head // **gastrointestinal**: bright green feces // **hindlimb**: feces on plantar surfaces of feet/legs // **comments**: making juvenile begging sounds/motions // ,,
778848,17-2540,8/26/2017 16:28,Rock Pigeon,WildCare,16th at Mission San Francisco CA,37.765057,-122.419698,Euthanized +24hr,8/29/2017,Nestling,neurologic disease,Possibly injured or a baby,"**cns**: slight head tremors when handled, leans R // **musculoskeletal**: no fractures or obvious bruising found  // **integument**: flat flies // **hindlimb**: feces caked to feet // ",neurological ,
775047,17-10831,8/30/2017 8:30,Mourning Dove,Project Wildlife ,Bonita Road- San Diego CA,32.657782,-117.041208,Euthanized in 24hr,8/30/2017,Fledgling,neurologic disease,injured,**comments**: neurological // ,,
698259,17-1967,8/30/2017 17:51,Common Murre,Native Animal Rescue,Manresa State Beach Watsonville CA,36.932457,-121.861988,Pending,,,Stranded,Weak,,,
774634,17-1946,8/29/2017 13:08,Common Murre,Native Animal Rescue,Pleasure Point Santa Cruz CA,36.955217,-121.973619,Pending,,,Stranded,weak,,,
820732,17-1956,8/29/2017 12:13,Common Murre,Native Animal Rescue,Capitola Beach Capitola CA,36.971897,-121.951895,Pending,,,"Stranded, petrochemical exposure",Weak and covered in oil or algae ,,,
820732,17-1957,8/29/2017 12:13,Common Murre,Native Animal Rescue,Capitola Beach Capitola CA,36.971897,-121.951895,Pending,,,"Stranded, petrochemical exposure",Weak and covered in oil or algae ,,,
735233,17-1934,8/28/2017 12:55,Common Murre,Native Animal Rescue,Its Beach Santa Cruz CA,,,Pending,,,Stranded,Weak,,,
723623,17-1933,8/28/2017 12:53,Common Murre,Native Animal Rescue,Rio Del Mar Beach Aptos CA,36.968963,-121.905972,Pending,,,Stranded,Appeared sick or injured,,,
681816,17-1929,8/27/2017 12:40,Common Murre,Native Animal Rescue,On cliff across from 1242 West Cliff Dr. Santa Cruz CA,,,Pending,,,Stranded,Weak,,,
695907,17-1921,8/26/2017 15:35,Common Murre,Native Animal Rescue,Natural Bridges State Beach santa cruz CA,36.952905,-122.056754,Pending,,,Stranded,weak,,,
681721,17-1920,8/26/2017 15:25,Common Murre,Native Animal Rescue,Seabright Beach Santa cruz CA,36.963057,-122.007953,Pending,,,Stranded,sick/weak/injured,,,
673344,17-1858,8/30/2017 15:25,Common Murre,SPCA for Monterey County,Salinas River State Beach Moss Landing CA,36.777204,-121.79541,Euthanized in 24hr,8/30/2017,Adult,"Stranded, ocular disease",beached,**head**: Lacerations posterior of both eyes,,
772535,17-1830,8/26/2017 12:56,Common Murre,Pacific Wildlife Care,San Simeon Cove San Simeon CA,35.650376,-121.192559,Euthanized +24hr,8/28/2017,Adult,"Stranded, petrochemical exposure, physical injury",oiled,"**integument**: oil // **body**: oil under R. wing at water line, small patch of oil on back above tail, dime sized patch of missing feathers to R. of tail // **hindlimb**: Oil above hock on R. leg.  Both hocks starting to develop hock sores.  Tear between D 2 & 3 on r. foot.  Small wound beginning on bottom of  D2 // ",oiled,
